projectName,SHA,CommitNumber,fileName,RefactoringType
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetdjCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/AutoplaylistCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ShutdownCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SettcCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ForceskipCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SkiptoCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetstatusCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/StopCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,SPLIT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,SPLIT_CLASS
