projectName,SHA,Files Before ref,RefactoringType,files After
commons-rdf,bc639bbd3b65ed6802dfdac14a53c9f96162bf32,"api/src/main/java/org/apache/commons/rdf/api/Quad.java",EXTRACT_INTERFACE,"api/src/main/java/org/apache/commons/rdf/api/Quad.java; api/src/main/java/org/apache/commons/rdf/api/QuadLike.java"
commons-rdf,bc639bbd3b65ed6802dfdac14a53c9f96162bf32,"api/src/main/java/org/apache/commons/rdf/api/Triple.java",EXTRACT_INTERFACE,"api/src/main/java/org/apache/commons/rdf/api/Triple.java; api/src/main/java/org/apache/commons/rdf/api/TripleLike.java"
commons-rdf,71b5893f1772f37f3ad980e98935c1ce088bc578,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JBlankNode.java"
commons-rdf,71b5893f1772f37f3ad980e98935c1ce088bc578,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JGraph.java"
commons-rdf,71b5893f1772f37f3ad980e98935c1ce088bc578,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JIRI.java"
commons-rdf,71b5893f1772f37f3ad980e98935c1ce088bc578,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JLiteral.java"
commons-rdf,71b5893f1772f37f3ad980e98935c1ce088bc578,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JTerm.java"
commons-rdf,71b5893f1772f37f3ad980e98935c1ce088bc578,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JTriple.java"
commons-rdf,e4a43bcfa999025e7bd13358ce3ec704450692a2,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java",EXTRACT_SUPERCLASS,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/Rdf4JRDFTermFactory.java"
commons-rdf,0a148cbab0c3c35aec9bd7dbd2b61029066d19a4,"simple/src/main/java/org/apache/commons/rdf/simple/BlankNodeImpl.java; simple/src/main/java/org/apache/commons/rdf/simple/IRIImpl.java; simple/src/main/java/org/apache/commons/rdf/simple/LiteralImpl.java; simple/src/main/java/org/apache/commons/rdf/simple/Types.java",EXTRACT_INTERFACE,"simple/src/main/java/org/apache/commons/rdf/simple/BlankNodeImpl.java; simple/src/main/java/org/apache/commons/rdf/simple/IRIImpl.java; simple/src/main/java/org/apache/commons/rdf/simple/LiteralImpl.java; simple/src/main/java/org/apache/commons/rdf/simple/Types.java; simple/src/main/java/org/apache/commons/rdf/simple/SimpleRDFTermFactory.java"
commons-rdf,93f99826ac704d7804e78fe3e2dcbd7604614ace,"api/src/main/java/org/apache/commons/rdf/api/Graph.java",EXTRACT_INTERFACE,"api/src/main/java/org/apache/commons/rdf/api/Graph.java; api/src/main/java/org/apache/commons/rdf/api/GraphOrDataset.java"
commons-rdf,7639fd7c9de649361a7eaeeb3c9d8b620dc54afc,"api/src/main/java/org/apache/commons/rdf/api/Triple.java",EXTRACT_INTERFACE,"api/src/main/java/org/apache/commons/rdf/api/Triple.java; api/src/main/java/org/apache/commons/rdf/api/TripleOrQuad.java"
commons-rdf,286813cc9ff98c7c926f4e3740124e503be89c15,"jsonld-java/src/main/java/org/apache/commons/rdf/jsonldjava/JsonLdBlankNode.java; jsonld-java/src/main/java/org/apache/commons/rdf/jsonldjava/JsonLdIRI.java",EXTRACT_SUPERCLASS,"jsonld-java/src/main/java/org/apache/commons/rdf/jsonldjava/JsonLdBlankNode.java; jsonld-java/src/main/java/org/apache/commons/rdf/jsonldjava/JsonLdIRI.java; jsonld-java/src/main/java/org/apache/commons/rdf/jsonldjava/JsonLdTerm.java"
commons-rdf,5c084f62617f1d52523ee34bd658788133506afc,"src/main/java/org/apache/jena/commons/JCR_Factory.java",EXTRACT_CLASS,"src/main/java/org/apache/jena/commonsrdf/impl/JCR_Factory.java; src/main/java/org/apache/jena/commonsrdf/JenaCommonsRDF.java"
